user_id,business_id,stars
Ai1t-UCf0ElszaDajWlnwg,NMLtK_ZDHTD_UQ33-A-N0A,1
hru2IDwSyN61sgWPtJw_hA,YbzUYOY_ZIYTWGNw8sbgHw,3
0LzlRSXLhEsVSWFEvW_5yg,xl1mNGpaoLdiVWj_D6-L_A,4
IB4Oxk8IlNG2K0oH0I9Dkg,CiG5CvHxYQl5DZ704a4viA,5
iTmWHtltCtk0Gm55AOxrUA,C4GHQTB-G0R2Geov298GLw,5
9OZH1Ecw-qUkCW5MS0NefA,MXlBxRhuQeZ2hkGTsdplOg,3
GMtILOfAHXUMrfMgLPG0gg,mPlWLIA4pkHMRtlQDm6UyQ,5
FP79xn8H2XXnMksRuP5l6A,vcZWlI0eHiGwlUfP-5Ov8Q,4
UFr-WCtnNbX8O3sI7h4qeQ,p1Wb4mEH04qrUMfmPepFzw,4
0P58MD0FRVI6pTVKUpd7YA,d_HeDrR7K4oPUIeRVLytZg,4
LhgQq1x4n9ardg1PFo8vgg,MonRZXpZ1vbBtw-q9bfGug,5
8syjbjJRkzxK9RUaKewUrg,_ji6oh2RwfOOt0jMznT5wg,3
bEyGMTOF8gcAwjNz_qXv-w,YPoHtUq85TmNrBpqj_zmuA,3
hYaLWF-gCxMMsTEMTMw-sQ,kj3qws3WSMgOotUeACSdFA,4
Hys6HzKi24j2809kI_7dKA,Yj1EJ_HDLtw7wLcdpmaY9w,5
8syjbjJRkzxK9RUaKewUrg,rgmptwPbBH1wLpiBHcbIhA,2
IqjFenVF7ofLICCug9DfgA,rOnzM0LHB-tR9Xb9IDoF5g,3
-Gdjho_gZhgTXkYmSPy0qw,mGoHakt3WsXA-dVC-9g33g,3
fwsJGulnozT2U6FefsLiFw,NfheNBs_UbGN1r25Ehdl_Q,5
fFoRIzbwpMiv3BvfdtdlXQ,AD0FE_5dM7pWy5YdbMZaGQ,4
Q3fFv_ft17OyV-NRF1iQxw,8Zoej25Y9-yEyuiL7-Ax7A,4
9cCTmiJ7hz35rHIdr8n9kA,2Igiyhi82R8_QaaPplRmCw,3
FP79xn8H2XXnMksRuP5l6A,m4LaTWm5vP01mGpFcqoPZw,2
SlKJNLm1SQdgaaKtqD--1w,-b9ZUSmcsGxutDSW1DIbdA,1
9cCTmiJ7hz35rHIdr8n9kA,5TBOg9Rf47SECB8gTNGqeQ,2
TckShYnQa0eD3WQxdoE3GQ,cmGR1HS9ms233roSllcglw,3
H4NhdCLWClmdNFe7ej7Njg,YbzUYOY_ZIYTWGNw8sbgHw,4
MA713-m2wv51bww8LN2fSA,QR_Nmup1tRj1WwooAKePbg,5
2UC3rwRm6swuNFt_GhKOhw,oJwy0ELke7wS6WsztypYwQ,2
-Gdjho_gZhgTXkYmSPy0qw,rR_szXNwNQB-MgEoTElb8Q,3
5wTVzr3SyZzpiu-U_Yim6A,14gY1iJ-KRnERxHj4ONasA,2
K1oHkXNn1ZRmdnSN5AFsGw,2KiXw5gtGJfDK1jw9jJ5wA,4
J_q8jN623uew8ZzMChXBCA,AD0FE_5dM7pWy5YdbMZaGQ,5
UD7Y1CqfY6mDmRwIuCf6nA,Zg5JB5GBqhmxt9W7tFKN7w,4
lq1nrAfDoCXriVTCcFG6xQ,0QkkNagJaWllynycTF-fRQ,3
kWkgwRxqWD-h260dMTkHUA,4O0GslAIwG_1regXO_UcaQ,5
Nhvkukz5MECqEUQVfh6A6w,6THckpNEt8VlGpYgC_4JcQ,4
Zm9BUEVAA5Cxxrp0Kyq1xg,P0kIWqaoOjIJEtJBydFvoA,5
gwnVSev8aNLvMArs3WTfFw,h5cvE8TClzDrrlg88gD97Q,3
RSExP0-Boucr4QyIEzZi0A,hGmXzJuycc9ecFPPddfTEw,3
-Gdjho_gZhgTXkYmSPy0qw,nBl_NeArpL08MpoghDiA_A,4
tH4brXlghqKn_9GbahrMTQ,fzXMAz-uYjdLhxWYABo_8Q,3
aJf2Efw3pilH26zmSn2lPw,ffVx7PrC2JSfOq_DTW-vZQ,3
cMlY-nsvj9DCrv_lLVp5Fg,mtchqm9cDlMewP8A_enSzg,4
7ffOjgAG5au2IyZGLajsmg,v7e-GIGgEIFANhHsywlhrw,4
sjSo7Bd7DHRgwWbVBOrOHw,nztzwmQUoE8nXSIqzfzGDA,2
G_BvSxt71MqF_x4jgEyqSA,YOMMA4fsL4_SaPaPyA7sFg,5
8syjbjJRkzxK9RUaKewUrg,kg4AP5am_IUczgp1neOvMw,2
-Gdjho_gZhgTXkYmSPy0qw,vcZWlI0eHiGwlUfP-5Ov8Q,3
WMTm9HHRA3EewoxTX1Gleg,fGTrdnKyM_wdT6niaxzU3Q,3
ZDsneygztCiyFpkwSV0oTQ,Nui7Cnhrhrm4Ar2rcSHbIA,4
MA713-m2wv51bww8LN2fSA,WWbPM20A8agePy7-X_6AlA,3
Q6PGJ1UylVz9bby8wQqEPg,bUmnZJ1DjtDP2_qb2M62mg,5
lq1nrAfDoCXriVTCcFG6xQ,exyrJvzW0pXIfeWwJwYBvA,3
10dhZs996tBtJq2nd_mcRg,rgmptwPbBH1wLpiBHcbIhA,4
Iseb_IvqOEfY_p1m9OwTrw,rPwuIBv_mz1O_yI5R-VJ7Q,5
wCJbSEmMeZ0mAnJRQEyfCQ,-b9ZUSmcsGxutDSW1DIbdA,4
_e5drmTJBSV0yiFBrTimtg,LrDb1HZRiUSobVwmZKK8ww,2
jfvv8uvdSJYa5NWEAloxpQ,6THckpNEt8VlGpYgC_4JcQ,3
UnGPr6ZnGe9YOSZRopnS5g,V053Fm3xoCyxoh1lAgDKJg,2
jd5yWDLRt5NnwTZdPRAnuQ,AuQD43d9bgvxbFVZiwC0ig,3
dapbOj1WwSchUr-7V63IBg,vGqquKUhtzw3hosrYfxf4A,5
nEYPahVwXGD2Pjvgkm7QqQ,z9H1at5bT5FKfPUR6LPo5Q,3
LhgQq1x4n9ardg1PFo8vgg,cTrEkyZXz4gBDOdN8vsRlQ,4
9cCTmiJ7hz35rHIdr8n9kA,XtN9tcefxJtubhUSH_Xg3g,3
f9LuLzqLMNJJoV3zmu6dBA,6-rJjW6ITl5o_FliiNgZRA,4
9cCTmiJ7hz35rHIdr8n9kA,qE5Q3Yj2Up3wewsh1NsTuA,3
T_wjLgPOPXry7Bea4MzoVQ,d6odLgrAgupvZg1s8J4lNA,5
So32N7bSbUd1RwhFtI6jTQ,UrS9awRtye1YFlW5V1bWzw,5
xSyjJmHMYyoutsNznUWTqw,ffVx7PrC2JSfOq_DTW-vZQ,3
u2F_wCshIRLCKO0Un2R3ow,RqkQlhbDR_4Q19HtRy2UHw,3
f9LuLzqLMNJJoV3zmu6dBA,2SwC8wqpZC4B9iFVTgYT9A,4
H_AKKEnEcuYrujI7xSxyeA,Nsj_sFtGulFjztuvU4I4eg,3
ZDsneygztCiyFpkwSV0oTQ,2SwC8wqpZC4B9iFVTgYT9A,4
Hr9I9Jdy3MKCZ7c-bpehMQ,bUmnZJ1DjtDP2_qb2M62mg,4
FyCBkNXwoI_6X6apbslg4g,oN552ZjtfJWV7CMtftGrfA,3
2VqU7uoDeiE8OUL14Ce5Ig,yWVY1Bq19lDxu3BP7_96EQ,5
hEk0VssowoyeEF2R0ZB-7w,rR_szXNwNQB-MgEoTElb8Q,3
jaDTgMqh4DzoLJrMrW3JcA,c7hwytmur_DNYnzdBrz9ZA,5
bEyGMTOF8gcAwjNz_qXv-w,vcZWlI0eHiGwlUfP-5Ov8Q,5
njgEC3foXamFUQxsTBeY5A,7xNe2WZAQUGMp1_CxGVKnQ,4
J_q8jN623uew8ZzMChXBCA,xk0Xss6LmF2Pxks0K2jrhQ,4
PBxy5pSI8yC5nUEWNaXjlg,rPwuIBv_mz1O_yI5R-VJ7Q,5
hru2IDwSyN61sgWPtJw_hA,ih6d7hBWss05xXWUznuFaw,5
jaDTgMqh4DzoLJrMrW3JcA,rcCGdKxMPJk4lCzZZ1i_bA,5
w16jpVr-b-0gd6YHwnIarg,SQHO1U7XsmuEAKX1j7yIMA,4
3CxWftKJAqpsYRW0FqIWeg,JKyWiuPDVJS4hUx-EPAXAA,4
qvafrUlgfjm6kc8Zk5R8jQ,e7HwvsagBGIXXygZDuNMNQ,2
Or7fUkuJtQCwt4MRWF7pQg,RSr7nAayztT5mBLUBMpbpg,4
3CxWftKJAqpsYRW0FqIWeg,X7844DdJO4y2oVbcpxD-NA,5
bEyGMTOF8gcAwjNz_qXv-w,c4AWh6H_hI6FkiWAmdrQvQ,4
59A-ZxUMOgIl2MAnySh-Aw,Dq6g0ubf267tWRU4BSk44A,3
TckShYnQa0eD3WQxdoE3GQ,YeiH-kbGrwmIJlauSP_-dA,3
_ZuylBniwr0G3xoZ5-IhNw,Dq6g0ubf267tWRU4BSk44A,4
4cW3iQW6JD1C8VxYP0eyXg,kc5gJPisT5L5z8lLa9FV9A,3
8syjbjJRkzxK9RUaKewUrg,lgRLyicXByG1-W0QdsTopw,5
DSWiwtUyWK1YwY8NBKDhGg,JfHCkwm6Efu8ugt7W1fRmw,4
FyCBkNXwoI_6X6apbslg4g,-Mh44q324VW8mpxIdH_HPw,4
jd5yWDLRt5NnwTZdPRAnuQ,Nsj_sFtGulFjztuvU4I4eg,4
nEYPahVwXGD2Pjvgkm7QqQ,EpaXijMLlEXvQfM9gXDYiA,4
JLS56V5lhErpFUjZ8N8VrA,-vVQyTVHitF6TOHGijVXxQ,5
FyCBkNXwoI_6X6apbslg4g,OOsoeJIwsfHyC8sFmJSPpA,5
UnGPr6ZnGe9YOSZRopnS5g,RjavzMXChoFWdsIZnfs5YQ,3
ukrBUZXE5K1J57FI7ve_RQ,WRWh8BiaoICpsilqI7WrNQ,4
L6y73vaWaSvqYUKq6Rsr2w,2UUkXa45Vgk_TfCP6kmfSw,4
WzaaorVCmUTQvu4mScunNg,WjUbSGtEShwpXZQFiEtD-w,3
tn0EqWiKmv_wogIQvarX4A,RjavzMXChoFWdsIZnfs5YQ,4
WL8_Xlo-WIrFmTnolm006Q,v7e-GIGgEIFANhHsywlhrw,5
Q6PGJ1UylVz9bby8wQqEPg,XtN9tcefxJtubhUSH_Xg3g,4
KOrggEZ4aa7JzVIuY-Zgkw,vvPzcOhbQn5fLQUAIxcP6A,4
Vy6oxUFDSGCLmNA6GoA1tQ,oJwy0ELke7wS6WsztypYwQ,4
nEYPahVwXGD2Pjvgkm7QqQ,DgvkjXshY3N94QTkndThCQ,4
bvu13GyOUwhEjPum2xjiqQ,dVf7896SPwE8jEenEhI6Pg,1
suRGJir2NmSZVnixdIN22Q,9ylfrWjdX6CltGs_Qcv7Ng,5
So32N7bSbUd1RwhFtI6jTQ,6THckpNEt8VlGpYgC_4JcQ,3
qywVBBmOW9fbqWDi3XO8rQ,jR7rDinCcHNZxl4jA0iKJQ,4
sS2sSWqZMnQMRoWx-Mdzgg,cjD2yGRhT5yaSj_KP55Ptw,4
rkmM0Ku4NmG6gE5DaaEntA,v6HiAVLwKiXZ9Yqvd4ubNg,3
p9OvcIakpDoDXl0Lez5CJQ,oN552ZjtfJWV7CMtftGrfA,5
rkmM0Ku4NmG6gE5DaaEntA,3WgM6mvYrPDxGJ5fADSkUw,4
nEYPahVwXGD2Pjvgkm7QqQ,b6H3J8zWmFhzHiqSIpymvA,4
0P58MD0FRVI6pTVKUpd7YA,zUzEjxKEn8eNVksImZ2oGw,4
ulik60Aw4MMl3fKi78B_fg,VLXFrRkD7g2eLjloFQcKfg,5
csNALHN2BVA7hVgC9ge-VQ,CnKQgNyBmIvTE7zfegmV7Q,4
11Ydte1VfE85UHK24d4QRQ,6THckpNEt8VlGpYgC_4JcQ,5
6GkN-2eDeu-j4s7_PWiS5A,rgmptwPbBH1wLpiBHcbIhA,3
JsKvjx4Qiwvof8RV3luTrw,jR7rDinCcHNZxl4jA0iKJQ,3
UD7Y1CqfY6mDmRwIuCf6nA,A61mX9Ed_txnw-S9idIdZg,5
njgEC3foXamFUQxsTBeY5A,XY3aIm-0PZMXXkVKECD7uw,5
hru2IDwSyN61sgWPtJw_hA,WWbPM20A8agePy7-X_6AlA,4
IqjFenVF7ofLICCug9DfgA,d3ni6cKglu4L3JeveOqQDQ,3
SlKJNLm1SQdgaaKtqD--1w,Uiz1Xq1I6jdnDLtzIIF9hQ,5
JPPhyFE-UE453zA6K0TVgw,lKD5_XcBLzIX6QnSwobV5w,5
10dhZs996tBtJq2nd_mcRg,nsZrRPXIfEm2Gyd3nZRyXA,4
tn0EqWiKmv_wogIQvarX4A,XZK4N683_sPkQ2MYyafD3Q,5
qbzoEU-SPiGrmO41giYrcQ,i_nkxbd7feg44QkdbG05UA,2
59A-ZxUMOgIl2MAnySh-Aw,MXlBxRhuQeZ2hkGTsdplOg,4
bEyGMTOF8gcAwjNz_qXv-w,ZL6DNzyenFm9Kpz6uADlNg,4
nEYPahVwXGD2Pjvgkm7QqQ,1zKH87sjLpRr8XDKmk7j1g,2
fhNxoMwwTipzjO8A9LFe8Q,RjavzMXChoFWdsIZnfs5YQ,3
ZDsneygztCiyFpkwSV0oTQ,JId49VgiWOS30qK7tn3JXw,5
IqjFenVF7ofLICCug9DfgA,_ji6oh2RwfOOt0jMznT5wg,5
q7MrNVt1FE23rwtWmPYWHg,xl1mNGpaoLdiVWj_D6-L_A,5
So32N7bSbUd1RwhFtI6jTQ,MXlBxRhuQeZ2hkGTsdplOg,2
fwsJGulnozT2U6FefsLiFw,diVJtnXItoMymDfJkSAV1w,5
qkVi1ego30vr8P4UWi1tHg,xl1mNGpaoLdiVWj_D6-L_A,2
E62SZVU_FsbCYaVnMRs4TA,SsGNAc9U-aKPZccnaDtFkA,2
J_q8jN623uew8ZzMChXBCA,yWVY1Bq19lDxu3BP7_96EQ,4
GMtILOfAHXUMrfMgLPG0gg,Q9BXMPu2HnRDMq9X_2rHrQ,3
6QhWTugzBJ3cdv2N4WZcSA,ewN984Rvux04uuQFrGu7mw,5
kWkgwRxqWD-h260dMTkHUA,mGoHakt3WsXA-dVC-9g33g,2
9OZH1Ecw-qUkCW5MS0NefA,WRWh8BiaoICpsilqI7WrNQ,4
Q3fFv_ft17OyV-NRF1iQxw,ffVx7PrC2JSfOq_DTW-vZQ,4
Mi2RM4vWd2RTZgdm1XGKKw,vvPzcOhbQn5fLQUAIxcP6A,2
Vy6oxUFDSGCLmNA6GoA1tQ,3KCL_Bu8mOk-h7Bp-IXL8Q,3
gwnVSev8aNLvMArs3WTfFw,aACX0qwz9gCm3ieEaQhyXg,3
FyCBkNXwoI_6X6apbslg4g,qUeBDN0D8SC93KeAHhiL-g,5
KSS6v5fcZNoelu4eEZCFcw,78JJr9A0MbbHuXE1XUr-bQ,3
_e5drmTJBSV0yiFBrTimtg,XZK4N683_sPkQ2MYyafD3Q,4
wNtyBJa_qaRYUew_TWplgw,QnnssZJOLZquRp0hqeK1dA,5
L_1ldS4LQxCt7cVN1tfWAQ,LrDb1HZRiUSobVwmZKK8ww,2
9OZH1Ecw-qUkCW5MS0NefA,rcCGdKxMPJk4lCzZZ1i_bA,5
rkmM0Ku4NmG6gE5DaaEntA,DQf154I5lrbJ_d_pSkiGJg,4
UD7Y1CqfY6mDmRwIuCf6nA,KiLWYjtTcSL0kc8l3odQlA,5
bvu13GyOUwhEjPum2xjiqQ,zdQtFKPC6FmF-fYqX73baA,4
IbvOxKSps_K5wa3a2_jc-Q,aACX0qwz9gCm3ieEaQhyXg,5
2rSeth60_CuWN3ZJ4k41lg,v3MGJBF1Mc61KwgqiIY-uA,4
nEYPahVwXGD2Pjvgkm7QqQ,p_wNn2SZ8iFtpVbetmUA_w,3
Q3fFv_ft17OyV-NRF1iQxw,JrdoWznKY-OFmwCkv75P_A,5
_vS9qNQvx8wVUOIkj4qfAg,kg4AP5am_IUczgp1neOvMw,2
DwXVdLxCHp9Uag-HjWgcnQ,yMAJeQulLvOov-5gg2nM9A,4
qbzoEU-SPiGrmO41giYrcQ,0FmWly56nUTg60-b5k0gTQ,2
RWSBzkqH2-lsQDH8gVBuEw,QBdX_ziDIyshttyAxDnskw,5
JEvkfVPf_DuhX-ntE5L6bQ,NjWAVjMxUwOqnpOOQL71QA,5
ZDsneygztCiyFpkwSV0oTQ,jSqhVWUquT3fGREmNdKdUA,3
4tzuxIVry4xkOR9vbpgjrw,7xNe2WZAQUGMp1_CxGVKnQ,2
FyCBkNXwoI_6X6apbslg4g,5TBOg9Rf47SECB8gTNGqeQ,4
nEYPahVwXGD2Pjvgkm7QqQ,TRLMm_deLvlPNmGNqRxcow,5
D1G8W0SgCbsKTv7cAqKcNg,RSr7nAayztT5mBLUBMpbpg,4
y9Q2mHM8av_2fiqvvers-Q,m0R4GViXeLOWuOlzoCv3OQ,5
E62SZVU_FsbCYaVnMRs4TA,wfCLz9-aeShbPB7CaTY-qQ,5
hEk0VssowoyeEF2R0ZB-7w,UK51LgJRJ8_LUQQPZ5zfxw,4
mXJS_e-zR68eExLhMrxJPA,9oImwXLAn-DFppBrfbmkLg,3
MSuyK2p8G9hEqyWf5IgnYQ,uvdS1a6h0wS0R9gryFX4oQ,3
UnGPr6ZnGe9YOSZRopnS5g,uC8nWYLTBtIc9p6JrcvgkQ,2
RWSBzkqH2-lsQDH8gVBuEw,Uiz1Xq1I6jdnDLtzIIF9hQ,4
GMtILOfAHXUMrfMgLPG0gg,V7r0F2kr1WlyNOBy-C_HMA,5
gwnVSev8aNLvMArs3WTfFw,k8Vih-WEeO5Jmilhbm2xmg,3
w16jpVr-b-0gd6YHwnIarg,mGoHakt3WsXA-dVC-9g33g,4
D1G8W0SgCbsKTv7cAqKcNg,yWVY1Bq19lDxu3BP7_96EQ,5
p9OvcIakpDoDXl0Lez5CJQ,6jBxUWn4HYN6w5-ZTadmFA,3
rkmM0Ku4NmG6gE5DaaEntA,tN9aBmmMM5CnrYXBWDHgCw,1
ZDsneygztCiyFpkwSV0oTQ,Uiz1Xq1I6jdnDLtzIIF9hQ,4
f9LuLzqLMNJJoV3zmu6dBA,UXlGymo9AduQcq-Q-H16og,5
lAqoz5QTFxp3GDfpq0McRQ,uvdS1a6h0wS0R9gryFX4oQ,5
9OZH1Ecw-qUkCW5MS0NefA,e7HwvsagBGIXXygZDuNMNQ,3
ZqKg4O7EXci7SR_UUS2J_g,rcCGdKxMPJk4lCzZZ1i_bA,4
njgEC3foXamFUQxsTBeY5A,2KiXw5gtGJfDK1jw9jJ5wA,4
F5WW6egmmUrIWRI_ZNpbEA,SsGNAc9U-aKPZccnaDtFkA,4
qvafrUlgfjm6kc8Zk5R8jQ,sVL-5l8F75EDfwJxGTg4ug,3
0vCEI3ZJF_gXgWHpcR7WtA,xgK6AAhJ-cYBUCSaLzgTuw,4
0P58MD0FRVI6pTVKUpd7YA,5IbZ0LjSydLAfB9NOyYOIQ,3
sS2sSWqZMnQMRoWx-Mdzgg,wfCLz9-aeShbPB7CaTY-qQ,3
DwXVdLxCHp9Uag-HjWgcnQ,fzXMAz-uYjdLhxWYABo_8Q,3
clgaCFcZ0-JnM7V9DGbOlg,WWbPM20A8agePy7-X_6AlA,4
JsKvjx4Qiwvof8RV3luTrw,SQHO1U7XsmuEAKX1j7yIMA,1
0xIQG-NrqMx5id6yJpQp8Q,9SPwF-vRgtuHxciFxv5YLA,3
D1G8W0SgCbsKTv7cAqKcNg,ffVx7PrC2JSfOq_DTW-vZQ,4
DwXVdLxCHp9Uag-HjWgcnQ,rgmptwPbBH1wLpiBHcbIhA,3
7ffOjgAG5au2IyZGLajsmg,c4AWh6H_hI6FkiWAmdrQvQ,2
q7MrNVt1FE23rwtWmPYWHg,AwQwf4mbaJfE4F5Tk2KQRg,4
aJf2Efw3pilH26zmSn2lPw,9SPwF-vRgtuHxciFxv5YLA,5
nEYPahVwXGD2Pjvgkm7QqQ,YbzUYOY_ZIYTWGNw8sbgHw,4
4tzuxIVry4xkOR9vbpgjrw,OOsoeJIwsfHyC8sFmJSPpA,5
KFRC_GdFH-bXb6brxd7WvQ,jPFmnprx_NbQRDMiQd-YAA,3
RPJGvMZnlsQpk0l_QOK_FA,kg4AP5am_IUczgp1neOvMw,4
kWkgwRxqWD-h260dMTkHUA,PP1iNmpyRIEVpWv98IVvFw,4
K1oHkXNn1ZRmdnSN5AFsGw,SsGNAc9U-aKPZccnaDtFkA,4
tAKjY3bQXH51msJbOHYPmQ,Oq01QS2G1OvCsunccVSgxQ,3
9cCTmiJ7hz35rHIdr8n9kA,x8GTTMIAtUJ5EsIMnsOacQ,4
So32N7bSbUd1RwhFtI6jTQ,rXb8s7TOx2-uWxzACEXcpg,1
tn0EqWiKmv_wogIQvarX4A,9oImwXLAn-DFppBrfbmkLg,4
-0itF0VWVBe3k2AdfUReGA,7ZwHZq29K5mXyH5tqyPJ5w,5
3d0Vw3hPiUEWMwrlnC-IOQ,mGoHakt3WsXA-dVC-9g33g,4
WL8_Xlo-WIrFmTnolm006Q,8zdeaK3PWDsr5Kq4UOuNSw,5
sjSo7Bd7DHRgwWbVBOrOHw,079g3KpS_7j_Zw53JmD9Vg,3
hkbwjnY42LDloMV84Yoy5g,lHP5STO7aomlEQixH8m1aA,2
UZhNbC4E31-Hjx7SVA3hdw,3WgM6mvYrPDxGJ5fADSkUw,2
TckShYnQa0eD3WQxdoE3GQ,kc5gJPisT5L5z8lLa9FV9A,3
nEYPahVwXGD2Pjvgkm7QqQ,WcfPijF960O8DtSqoLIbcw,1
UFr-WCtnNbX8O3sI7h4qeQ,cjD2yGRhT5yaSj_KP55Ptw,3
hYaLWF-gCxMMsTEMTMw-sQ,YPoHtUq85TmNrBpqj_zmuA,3
MSuyK2p8G9hEqyWf5IgnYQ,x2ZMAyneUiBD6Sml0Fv2Xw,3
5_GNc6DHiOOSH47ZjmOG_Q,WjLtEWGvPSIfwMZXUMHX8g,3
Nhvkukz5MECqEUQVfh6A6w,k8Vih-WEeO5Jmilhbm2xmg,4
FP79xn8H2XXnMksRuP5l6A,WTSOPGECPOmq-PUxNiHptQ,4
nEYPahVwXGD2Pjvgkm7QqQ,7ZwHZq29K5mXyH5tqyPJ5w,4
_e5drmTJBSV0yiFBrTimtg,ihUWFwY0r3ApW5aZ4Aqf9Q,4
D1G8W0SgCbsKTv7cAqKcNg,p1Wb4mEH04qrUMfmPepFzw,4
tn0EqWiKmv_wogIQvarX4A,xk0Xss6LmF2Pxks0K2jrhQ,5
ulik60Aw4MMl3fKi78B_fg,wQ3klyJeDhIQUIZS2X5r7Q,4
JEvkfVPf_DuhX-ntE5L6bQ,FbSfo_4DUCPiOpRTzlssJA,5
G_BvSxt71MqF_x4jgEyqSA,dHDi4wCcjsOR6vcZ8oOIoA,1
GnV8MNKEhHVl27bMVUuQTA,2-T_D2lIL5Ub2G_U2crtrQ,5
p3MF38R3Htt3ZWyPJMTFgQ,ewN984Rvux04uuQFrGu7mw,4
7ffOjgAG5au2IyZGLajsmg,PxP19Rb88OQKiSMl2oWNsg,3
nEYPahVwXGD2Pjvgkm7QqQ,Zg5JB5GBqhmxt9W7tFKN7w,3
JPPhyFE-UE453zA6K0TVgw,DQf154I5lrbJ_d_pSkiGJg,3
RPJGvMZnlsQpk0l_QOK_FA,V7r0F2kr1WlyNOBy-C_HMA,4
bvu13GyOUwhEjPum2xjiqQ,GARb9Hk4Y0YTjBl70DniVA,2
H_AKKEnEcuYrujI7xSxyeA,_WaHLgLzALd2iThQAhC-sQ,5
WzaaorVCmUTQvu4mScunNg,2KiXw5gtGJfDK1jw9jJ5wA,4
5wTVzr3SyZzpiu-U_Yim6A,1Gu4Ei5MRllLM4y18CB3sg,5
_vS9qNQvx8wVUOIkj4qfAg,WjUbSGtEShwpXZQFiEtD-w,3
UFr-WCtnNbX8O3sI7h4qeQ,P0kIWqaoOjIJEtJBydFvoA,4
l5SH2Wkxl-g8wRSDrJnC2Q,WTSOPGECPOmq-PUxNiHptQ,2
ObYBbapQShoG4zjDR1gSXw,t770rFHYffrc_Rf_y9IFlQ,2
Hys6HzKi24j2809kI_7dKA,emQkvcck-uqUanJafLIKOA,4
lAqoz5QTFxp3GDfpq0McRQ,RiI-mJXjbP2RZUMQgh_yvw,3
5_GNc6DHiOOSH47ZjmOG_Q,J2x_AMx591i6TK3xccEzqQ,4
9OZH1Ecw-qUkCW5MS0NefA,5TBOg9Rf47SECB8gTNGqeQ,2
59A-ZxUMOgIl2MAnySh-Aw,RhOTBt7ISr2rhXisSMLTSw,4
sS2sSWqZMnQMRoWx-Mdzgg,x8GTTMIAtUJ5EsIMnsOacQ,5
4tzuxIVry4xkOR9vbpgjrw,ffVx7PrC2JSfOq_DTW-vZQ,4
3d0Vw3hPiUEWMwrlnC-IOQ,pMBxvWFY03Z95jNVUVWGwg,3
RPJGvMZnlsQpk0l_QOK_FA,ihUWFwY0r3ApW5aZ4Aqf9Q,4
WzaaorVCmUTQvu4mScunNg,tpnEAM1bfOpz79Lvf6SmvA,3
IbvOxKSps_K5wa3a2_jc-Q,SQHO1U7XsmuEAKX1j7yIMA,4
TckShYnQa0eD3WQxdoE3GQ,wUALXOAurB8LfKZPhLfjZg,4
DwXVdLxCHp9Uag-HjWgcnQ,LN3OCT1xOedbf65xKzFSNw,5
9OZH1Ecw-qUkCW5MS0NefA,rfy_bJ5ad-gfVmMeqKtsyw,4
7IPdr4DfB5TizGvUGZeozA,NjWAVjMxUwOqnpOOQL71QA,4
Ai1t-UCf0ElszaDajWlnwg,nsZrRPXIfEm2Gyd3nZRyXA,2
ulik60Aw4MMl3fKi78B_fg,wfCLz9-aeShbPB7CaTY-qQ,4
csNALHN2BVA7hVgC9ge-VQ,oJwy0ELke7wS6WsztypYwQ,4
iTmWHtltCtk0Gm55AOxrUA,KtJfS8l8X_ZtoTOHr4sQ9g,4
_e5drmTJBSV0yiFBrTimtg,DMjGB9va_stopLPfUYJelA,3
JLS56V5lhErpFUjZ8N8VrA,GM4-aWjgQjxN8sOwff7Ufw,3
UnGPr6ZnGe9YOSZRopnS5g,X7844DdJO4y2oVbcpxD-NA,4
DSWiwtUyWK1YwY8NBKDhGg,vcZWlI0eHiGwlUfP-5Ov8Q,5
r_96n9O0jNzbNCZDkSB0EQ,RjavzMXChoFWdsIZnfs5YQ,5
-Gdjho_gZhgTXkYmSPy0qw,v3MGJBF1Mc61KwgqiIY-uA,4
gwnVSev8aNLvMArs3WTfFw,Hjo5B_MgC5iK-Onf7EJyhA,4
o9XGClSBzCsQxbcCzTPdnQ,T9Md0XBC8iZeFG0OQwbg0g,4
59A-ZxUMOgIl2MAnySh-Aw,oN552ZjtfJWV7CMtftGrfA,4
mXJS_e-zR68eExLhMrxJPA,dXPQDQLHzcExUDZV_dcAGA,5
11Ydte1VfE85UHK24d4QRQ,vcZWlI0eHiGwlUfP-5Ov8Q,4
Hys6HzKi24j2809kI_7dKA,z9H1at5bT5FKfPUR6LPo5Q,4
jaDTgMqh4DzoLJrMrW3JcA,iTSuk8UQGaNAFKBYEzdeWQ,5
u1KESST6ATusVrn7F6HUvw,XtN9tcefxJtubhUSH_Xg3g,3
nEYPahVwXGD2Pjvgkm7QqQ,cjD2yGRhT5yaSj_KP55Ptw,5
JEvkfVPf_DuhX-ntE5L6bQ,d6odLgrAgupvZg1s8J4lNA,5
T_wjLgPOPXry7Bea4MzoVQ,jR7rDinCcHNZxl4jA0iKJQ,4
suRGJir2NmSZVnixdIN22Q,ryqYlw3F5MPIHXJylSjD0A,4
RSExP0-Boucr4QyIEzZi0A,J4Y6BSwxGxD7mznM45ykeA,3
Pc2ezRRHcXUXWXmZutQPeg,zUzEjxKEn8eNVksImZ2oGw,4
e7iHB7gZbVuD-UvJVKe3cQ,bulkC_6uGn5FM0vz3Kt0ZQ,1
o9XGClSBzCsQxbcCzTPdnQ,wfCLz9-aeShbPB7CaTY-qQ,4
